Pacific Daylight Time,Cache-Data Flushes,Page Faults,Available Bytes,Transition Faults,Cache Faults,Cache Bytes,Standby Cache Core Bytes,Current Disk Queue Length,% Disk Time,Process-Page Faults,% Processor Time,Interrupts,Processor Performance(PPM_Processor_0)\% of Maximum Frequency,Processor Performance(PPM_Processor_1)\% of Maximum Frequency,Processor Performance(PPM_Processor_3)\Processor Frequency,Processor Performance(PPM_Processor_2)\% of Maximum Frequency,System Calls,Threads,Source,Destination,Protocol,Length,Information,LABEL
46:30.8,6.018444124,1272.900932,4766625792,911.7942848,0,147722240,130039808,0,0.128601432,1361.171446,33.00442111,5718.524992,49,49,1005,49,21610.2267,1822,::1,::1,TCP/MYSQL/HTTP,64,80  >  57551 [ACK] Seq=4254 Ack=2612 Win=2617088 Len=0,NORMAL
46:31.8,13.03374698,3235.377038,4769239040,1269.286436,13.03374698,147767296,130039808,0,1.417183668,3131.107062,34.98119988,5511.26978,61,61,1005,61,21941.81174,1822,::1,::1,TCP,64,"[TCP Retransmission] 57556  >  3306 [FIN, ACK] Seq=264 Ack=441 Win=2618368 Len=0",NORMAL
46:32.8,15.02595734,1743.011052,4766629888,1014.752986,1.001730489,147750912,130039808,0,0.249322084,1761.0422,17.4345552,3238.594672,55,54,1005,55,10588.29127,1818,::1,::1,TCP/MYSQL/HTTP,64,80  >  57551 [ACK] Seq=6486 Ack=3540 Win=2616064 Len=0,NORMAL
46:33.8,20.8672115,2607.407761,4767772672,1324.571092,20.8672115,147783680,130039808,0,0.286912824,2564.679661,41.388889,6748.058728,55,62,1005,56,26920.69019,1818,NULL,NULL,NULL,NULL,NULL,NORMAL
46:34.8,39.5649204,942.6342284,4766584832,714.1468132,1.97824602,147734528,130039808,0,1.948940108,940.6559824,30.06051822,4715.149388,49,49,1005,49,17005.00279,1817,NULL,NULL,NULL,NULL,NULL,NORMAL
46:35.8,11.20236969,2420.73025,4767010816,1118.200174,18.3311504,147800064,130039808,0,0.150865829,2393.233524,29.98497554,5405.652573,56,55,1005,56,25123.86002,1815,::1,::1,TCP/MYSQL/HTTP,64,80  >  57551 [ACK] Seq=8718 Ack=4305 Win=2615296 Len=0,NORMAL
46:36.8,76.80723688,4298.212775,4762140672,1081.286296,77.80473346,148107264,130039808,0,0.922850154,4212.428069,38.44000093,7565.014084,55,56,1005,55,28671.04428,1814,::1,::1,TCP/MYSQL/HTTP,64,80  >  57551 [ACK] Seq=10121 Ack=5073 Win=2614528 Len=0,NORMAL
46:37.8,15.80628918,1063.960841,4760666112,747.835057,2.963679222,148099072,130039808,0,0.217463266,1060.997161,26.29782273,5315.852631,49,49,1005,49,19019.90535,1813,NULL,NULL,NULL,NULL,NULL,NORMAL
46:38.8,25.01544704,2570.587338,4759097344,1043.64445,18.01112187,148123648,130039808,0,0.357376863,2550.57498,37.4602998,6123.781435,49,49,1005,49,23695.63205,1813,::1,::1,TCP/MYSQL/HTTP,64,80  >  57551 [ACK] Seq=11846 Ack=6007 Win=2613504 Len=0,NORMAL
46:39.8,2.012534467,954.9476047,4761464832,736.587615,3.018801701,148135936,130039808,0,0.030808443,950.9225357,19.42904973,3971.736771,49,49,1005,49,15135.26546,1810,::1,::1,TCP/MYSQL/HTTP,64,80  >  57551 [ACK] Seq=13901 Ack=6775 Win=2612736 Len=0,NORMAL
46:40.8,13.10234372,2524.720847,4760956928,1082.455166,14.11021631,148164608,130039808,0,0.20364525,2508.594886,43.2918549,5668.275466,61,61,1005,62,21021.19869,1811,NULL,NULL,NULL,NULL,NULL,NORMAL
46:41.8,5.951428606,866.9247669,4760813568,715.1633375,0.991904768,148168704,130039808,0,0.073421279,865.9328621,1.209680779,839.1514334,56,55,1005,56,6039.70813,1811,NULL,NULL,NULL,NULL,NULL,NORMAL
46:42.8,4.037927853,1014.529373,4766527488,742.9787249,2.018963926,148176896,130039808,0,0.071625486,1012.510409,2.59703209,1311.31707,62,62,1005,62,5585.463702,1811,NULL,NULL,NULL,NULL,NULL,NORMAL
46:43.8,1.98068927,860.6094878,4764786688,715.0288265,0.990344635,148180992,130039808,0,0.020242306,859.6191432,2.127739644,703.1446908,62,61,1005,62,3655.362048,1810,NULL,NULL,NULL,NULL,NULL,NORMAL
46:44.8,3.044381295,879.8261942,4764803072,730.6515108,3.044381295,148193280,130039808,0,0.049400521,876.7818129,0.105508879,591.624765,62,62,1005,62,3777.062393,1808,::1,::1,TCP,64,"80  >  57551 [FIN, ACK] Seq=15304 Ack=6775 Win=2612736 Len=0",NORMAL
46:45.8,24.72348757,909.8243426,4766003200,715.9922,2.966818508,148168704,130039808,0,0.371544687,906.8575241,1.494940521,923.6694956,62,62,1005,62,4540.221257,1805,NULL,NULL,NULL,NULL,NULL,NORMAL
46:46.8,2.017692337,928.138475,4766400512,726.3692413,4.035384674,148185088,130039808,0,0.02873113,924.1030904,2.664852678,748.563857,62,62,1005,62,4425.808141,1799,NULL,NULL,NULL,NULL,NULL,NORMAL
46:47.8,14.93049853,867.9596478,4766490624,717.659296,1.990733137,148185088,130039808,0,0.204748819,864.9735481,1.628862954,913.74651,62,62,1005,62,3896.860116,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
46:48.8,11.87512123,925.2698621,4769988608,712.5072735,66.30276017,147660800,130039808,0,0.172120957,858.967102,0.266974023,670.9443492,62,62,1005,62,3571.442708,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
46:49.8,3.030378637,886.8908143,4783423488,727.2908728,0,147660800,130039808,0,0.065740296,886.8908143,0.169179236,616.1769895,62,62,1005,62,4088.990907,1783,NULL,NULL,NULL,NULL,NULL,NORMAL
46:50.8,29.69418846,890.8256538,4783697920,721.5687796,7.918450256,147668992,130039808,0,0.339242762,882.9072036,1.401257115,939.3261617,62,62,1005,62,5860.642996,1772,NULL,NULL,NULL,NULL,NULL,NORMAL
46:51.8,3.037251587,875.7408742,4783742976,728.9403809,1.012417196,147673088,130039808,0,0.051499504,874.7284571,1.135277059,593.2764767,61,62,1005,62,3563.708529,1771,NULL,NULL,NULL,NULL,NULL,NORMAL
46:52.8,46.64541554,861.4515041,4783845376,714.5680679,0.99245565,147677184,130039808,0,1.548014654,860.4590485,0.37109281,809.8438103,62,62,1005,62,3769.346558,1770,NULL,NULL,NULL,NULL,NULL,NORMAL
46:53.8,3.026843257,878.7934922,4784316416,726.4423816,2.017895504,147423232,130039808,0,0.044841877,876.7755967,1.460630315,615.4581289,62,62,1005,62,4134.667889,1769,NULL,NULL,NULL,NULL,NULL,NORMAL
46:54.8,10.85743,866.6203219,4784439296,712.6422237,4.935195455,147427328,130039808,0,0.154898301,861.6851264,0.529856021,674.1476991,62,62,1005,62,3619.472347,1770,NULL,NULL,NULL,NULL,NULL,NORMAL
46:55.8,4.023940434,1042.200572,4797263872,864.1412081,1.005985108,147431424,130039808,0,0.060245751,NULL,0.584823382,955.685853,62,62,1005,62,7398.014487,1754,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
46:56.8,4.052886111,874.4101784,4797333504,726.4798354,2.026443055,147439616,130039808,0,0.065122611,872.3837354,1.048233897,597.8007014,62,62,1005,62,3760.065089,1754,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
46:57.8,7.919786815,870.1865763,4797612032,708.82092,1.979946704,147447808,130039808,0,0.168484816,868.2066296,1.775352193,696.9412397,62,62,1005,62,4317.273788,1754,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
46:58.8,1.983564974,869.7932411,4797583360,722.0176506,0.991782487,147451904,130039808,0,0.020182676,868.8014586,0.047406972,635.7325742,62,62,1005,62,3587.277256,1752,172.20.10.2,239.255.255.250,SSDP,206,M-SEARCH * HTTP/1.1 ,NORMAL
46:59.8,7.103151252,898.0412655,4797816832,726.5508995,3.04420768,147464192,130039808,0,0.111427108,894.9970578,2.094760633,703.211974,62,62,1005,62,3920.939491,1752,NULL,NULL,NULL,NULL,NULL,NORMAL
47:00.8,3.908268254,1380.595761,4797411328,844.1859429,0.977067064,147468288,130039808,0,0.056249685,1379.618694,4.201735191,735.7314988,62,62,1005,62,4861.885708,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
47:01.8,2.029809787,894.131211,4797681664,737.8358574,2.029809787,147476480,130039808,0,0.029559874,892.1014012,0,595.7491723,62,62,1005,62,4688.860607,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
47:02.8,5.989375447,859.4753766,4797657088,714.7321367,0.998229241,147480576,130039808,0,0.084771179,858.4771474,2.113429049,598.9375447,62,62,1005,62,3526.743909,1753,NULL,NULL,NULL,NULL,NULL,NORMAL
47:03.8,3.035480825,876.2421314,4797718528,725.4799171,2.023653883,147488768,130039808,0,0.054729415,874.2184775,0.794077365,587.8714531,62,62,1005,62,3535.323334,1754,NULL,NULL,NULL,NULL,NULL,NORMAL
47:04.8,2.981956183,855.8214246,4797775872,711.6935424,0.993985394,147492864,130039808,0,0.045572396,854.8274392,1.381981659,647.0844917,62,62,1005,62,3579.341405,1751,NULL,NULL,NULL,NULL,NULL,NORMAL
47:05.8,1.979070537,1358.631924,4797886464,745.1200573,4.947676344,147513344,130039808,0,0.030573276,1353.684248,0.670870673,694.6537586,62,62,1005,62,4689.407638,1749,NULL,NULL,NULL,NULL,NULL,NORMAL
47:06.8,4.056081821,872.0575915,4797784064,726.0386459,0,147513344,130039808,0,0.069762503,872.0575915,1.359298899,586.1038231,62,62,1005,62,3553.127675,1747,NULL,NULL,NULL,NULL,NULL,NORMAL
47:07.8,4.926207384,863.0715337,4797743104,705.4328974,1.970482954,147521536,130039808,0,0.080466883,861.1010507,2.627760513,667.9937213,62,62,1005,62,3881.851418,1747,NULL,NULL,NULL,NULL,NULL,NORMAL
47:08.8,34.38244279,875.7410428,4797771776,724.0537952,2.022496635,147529728,130039808,0,0.390772152,873.7185461,0.439910208,864.6173113,62,62,1005,62,3859.934827,1748,NULL,NULL,NULL,NULL,NULL,NORMAL
47:09.8,1.973515618,858.4792937,4797771776,706.5185912,0.986757809,147533824,130039808,0,0.028128737,857.4925359,1.723950815,697.6377709,62,62,1005,62,4985.10045,1749,::1,::1,TCP,65,[TCP Keep-Alive] 57553  >  80 [ACK] Seq=0 Ack=1 Win=2618880 Len=1,NORMAL
47:10.8,5.053648522,874.2811943,4797825024,726.7146575,1.010729704,147537920,130039808,0,0.072297364,873.2704646,0.506475733,616.5451197,62,62,1005,62,3575.961694,1746,NULL,NULL,NULL,NULL,NULL,NORMAL
47:11.8,2.980909658,878.3747127,4797751296,713.4310449,0.993636553,147542016,130039808,0,0.042845591,877.3810761,0.636384214,615.0610262,62,62,1005,62,3670.493426,1749,NULL,NULL,NULL,NULL,NULL,NORMAL
47:12.8,6.074355579,937.4755444,4797509632,724.8730991,66.81791137,147812352,130039808,0,0.09714465,870.657633,0.742717214,609.4603431,62,62,1005,62,3540.33691,1749,NULL,NULL,NULL,NULL,NULL,NORMAL
47:13.8,1.982954326,854.6533146,4797706240,709.8976488,0.991477163,147816448,130039808,0,0.020861439,853.6618375,1.623295564,588.9374349,62,62,1005,62,3996.644445,1747,NULL,NULL,NULL,NULL,NULL,NORMAL
47:14.8,3.038555317,874.0910795,4797554688,725.201869,1.012851772,147820544,130039808,0,0.053885433,873.0782277,0,602.6468045,62,62,1005,62,3744.513002,1747,NULL,NULL,NULL,NULL,NULL,NORMAL
47:15.8,34.93378999,876.3390746,4797886464,714.6455323,8.982974568,147685376,130039808,0,0.458258092,867.3561,2.143587935,957.1858457,62,62,1005,62,3909.590154,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:16.8,1.988087973,857.8599605,4798267392,711.7354944,2.98213196,147292160,130039808,0,0.027257491,854.8778285,0.592666522,578.5336002,62,62,1005,62,3541.778724,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:17.8,3.981473804,856.0168679,4798308352,712.683811,0,147292160,130039808,0,0.053375019,856.0168679,1.2345636,576.3183332,62,62,1005,62,3975.501594,1738,NULL,NULL,NULL,NULL,NULL,NORMAL
47:18.8,2.022602993,876.7983975,4798283776,724.0918715,3.033904489,147304448,130039808,0,0.021512655,873.764493,0.450844536,569.3627425,62,62,1005,62,3566.860378,1737,NULL,NULL,NULL,NULL,NULL,NORMAL
47:19.8,1.987669887,864.636401,4798316544,711.5858197,1.987669887,147312640,130039808,0,0.041656157,862.6487311,1.393184178,581.3934421,62,62,1005,62,3590.725652,1739,NULL,NULL,NULL,NULL,NULL,NORMAL
47:20.8,1.992273366,871.6195977,4798472192,713.2338651,3.984546732,147329024,130039808,0,0.027442899,867.635051,0.777854268,715.2261385,62,62,1005,62,4339.171392,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:21.8,3.044456679,894.0554446,4799676416,727.6251462,1.014818893,147333120,130039808,0,0.067657982,893.0406257,1.689409775,726.6103273,62,62,1005,62,5350.125203,1739,NULL,NULL,NULL,NULL,NULL,NORMAL
47:22.8,4.988498518,863.0102436,4799619072,714.3529878,0.997699704,147337216,130039808,0,0.073998782,862.0125439,1.400020632,595.626723,62,62,1005,62,3523.875353,1739,NULL,NULL,NULL,NULL,NULL,NORMAL
47:23.8,1.976557436,855.8493697,4799619072,708.5958407,0.988278718,147341312,130039808,0,0.019883728,854.861091,0.788273186,517.8580482,62,62,1005,62,3454.034119,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:24.8,5.998859617,969.815638,4799684608,715.8639143,1.999619872,147349504,130039808,0,0.102442462,967.8160182,0.407680205,591.8874822,62,62,1005,62,3624.311018,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:25.8,25.18106698,922.6342942,4799787008,721.1857583,1.007242679,147353600,130039808,0,0.326926565,921.6270515,2.043255783,761.4754655,62,62,1005,62,4159.912265,1741,NULL,NULL,NULL,NULL,NULL,NORMAL
47:26.8,2.951922917,849.1698258,4799803392,704.5256029,1.967948611,147361792,130039808,0,0.049254079,847.2018772,1.590252318,538.2339452,62,62,1005,62,3515.740194,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:27.8,6.076919828,872.0379953,4799778816,725.1790995,1.012819971,147365888,130039808,0,0.090547307,871.0251754,0.694854361,540.8458647,62,62,1005,62,3513.472481,1740,NULL,NULL,NULL,NULL,NULL,NORMAL
47:28.8,1.991355724,867.2354178,4799721472,712.9053492,0.995677862,147369984,130039808,0,0.020738908,866.2397399,0.048387468,625.2856973,62,62,1005,62,3580.457592,1738,NULL,NULL,NULL,NULL,NULL,NORMAL
47:29.8,3.043178442,877.449784,4799848448,726.3052547,2.028785628,147378176,130039808,0,0.050100637,875.4209984,0,733.4060044,62,62,1005,62,4105.247718,1735,::1,::1,TCP,65,[TCP Keep-Alive] 57551  >  80 [ACK] Seq=6774 Ack=15305 Win=2603520 Len=1,NORMAL
47:30.8,3.991850239,859.2457638,4800192512,714.5411927,0.99796256,147382272,130039808,0,0.057913571,858.2478013,0.590482893,574.8264344,62,62,1005,62,3877.084544,1735,NULL,NULL,NULL,NULL,NULL,NORMAL
47:31.8,1.993409986,859.1597039,4800188416,713.640775,1.993409986,147390464,130039808,0,0.030172134,857.1662939,1.102035438,554.1679761,62,62,1005,62,3470.526785,1733,NULL,NULL,NULL,NULL,NULL,NORMAL
47:32.8,4.998622879,863.7620336,4800315392,716.8025209,0.999724576,147394560,130039808,0,0.065035059,862.762309,1.209756059,618.8295125,62,62,1005,62,3531.027202,1730,NULL,NULL,NULL,NULL,NULL,NORMAL
47:33.8,2.985614117,857.8664563,4800380928,712.5665692,1.990409411,147402752,130039808,0,0.046149475,855.8760469,0.864349705,600.1084375,62,62,1005,62,3992.761279,1729,NULL,NULL,NULL,NULL,NULL,NORMAL
47:34.8,1.995527823,859.0747276,4800409600,714.3989605,0.997763911,147406848,130039808,0,0.029003975,858.0769637,0,592.6717633,62,62,1005,62,3509.135676,1729,NULL,NULL,NULL,NULL,NULL,NORMAL
47:35.8,9.016408963,867.5789069,4800491520,717.3054241,2.003646436,147402752,130039808,0,0.146371329,865.5752604,0.98834209,657.1960311,62,62,1005,62,3781.882648,1728,NULL,NULL,NULL,NULL,NULL,NORMAL
47:36.8,1.996416233,858.4589803,4800536576,714.7170115,0,147402752,130039808,0,0.023138533,858.4589803,0,587.9445807,62,62,1005,62,3529.6639,1726,NULL,NULL,NULL,NULL,NULL,NORMAL
47:37.8,2.023848423,897.5767754,4800413696,724.5377353,63.75122531,147660800,130039808,0,0.029447883,870.2548217,0.385706544,570.7252552,62,62,1005,62,4066.923405,1722,NULL,NULL,NULL,NULL,NULL,NORMAL
47:38.8,4.904678553,1355.653152,4800802816,718.0449402,3.923742843,147677184,130039808,0,0.064427308,1316.415724,2.290435909,712.1593259,62,62,1005,62,3998.293957,1711,NULL,NULL,NULL,NULL,NULL,NORMAL
47:39.8,2.011548906,872.0064506,4800663552,721.1402827,2.011548906,147685376,130039808,0,0.035009889,869.9949017,0,673.8688834,62,62,1005,62,3912.462622,1707,NULL,NULL,NULL,NULL,NULL,NORMAL
47:40.8,2.020885243,9051.545002,4800835584,5284.61491,1.010442621,147689472,130039808,0,0.029473971,9802.30387,5.273062145,1253.959293,62,62,1005,62,10987.55306,1721,::1,::1,TCP,64,"57553  >  80 [FIN, ACK] Seq=1 Ack=1 Win=2618880 Len=0",NORMAL
47:41.8,68.67822193,5464.397658,4786814976,3925.607352,6.967355848,147705856,130039808,0,1.573773449,4708.937216,8.620977992,2469.42998,62,62,1005,62,12025.65619,1721,NULL,NULL,NULL,NULL,NULL,NORMAL
47:42.8,4.957121396,877.410487,4786667520,720.7654509,0.991424279,147709952,130039808,0,0.087302537,876.4190627,0.085636988,671.194237,62,62,1005,62,3724.781017,1722,NULL,NULL,NULL,NULL,NULL,NORMAL
47:43.8,4.011090263,868.401042,4786393088,722.99902,1.002772566,147714048,130039808,0,0.064244037,867.3982695,2.078480604,617.7079006,62,62,1005,62,3524.745569,1722,NULL,NULL,NULL,NULL,NULL,NORMAL
47:44.8,2.027114275,1011.530023,4786442240,776.3847674,1.013557138,147718144,130039808,0,0.027619586,1010.516466,17.6480235,3547.449981,62,62,1005,62,13801.60754,1723,NULL,NULL,NULL,NULL,NULL,NORMAL
47:45.8,1.977488273,6592.945904,4768137216,1060.922459,21.75237101,147808256,130039808,0,0.02698908,6561.306091,46.68816101,7456.119535,62,62,1005,62,32308.20341,1733,::1,::1,TCP/MYSQL/HTTP,76,57566  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=65475 WS=256 SACK_PERM=1,NORMAL
47:46.8,1.975757261,868.3453161,4768722944,713.2483712,1.975757261,147816448,130039808,0,0.029930186,864.3938016,2.763939046,1169.648298,62,62,1005,62,6928.980714,1732,NULL,NULL,NULL,NULL,NULL,NORMAL
47:47.8,3.001170456,872.3402127,4767514624,720.2809096,2.000780304,147824640,130039808,1,0.027017543,870.3394324,7.39602497,1180.46038,62,62,1005,60,5100.989386,1731,NULL,NULL,NULL,NULL,NULL,NORMAL
47:48.8,4.037534536,881.1919125,4768092160,727.7656001,3.028150902,147836928,130039808,0,0.056977423,878.1637616,3.008428117,1155.744261,60,60,1005,59,4970.205014,1731,NULL,NULL,NULL,NULL,NULL,NORMAL
47:49.8,2.020533469,1313.346755,4771282944,1049.667137,3.030800204,147849216,130039808,0,0.045251365,1310.315955,7.257555129,1401.239961,56,56,1005,56,7779.053857,1732,NULL,NULL,NULL,NULL,NULL,NORMAL
47:50.8,35.58133225,482.3247261,4769193984,357.7900632,9.883703404,147865600,130039808,0,0.519420981,472.4410227,0.382698474,788.7195316,62,62,1005,62,3469.179895,1732,::1,::1,TCP,64,"80  >  57566 [FIN, ACK] Seq=1727 Ack=769 Win=2618880 Len=0",NORMAL
47:51.8,2.995733177,875.7526655,4768993280,718.9759625,0,147865600,130039808,0,0.034577487,875.7526655,6.782199873,1591.732895,62,62,1005,62,7166.792338,1731,NULL,NULL,NULL,NULL,NULL,NORMAL
47:52.8,1.992197161,867.6018638,4768989184,717.1909781,2.988295742,147877888,130039808,0,0.026434882,864.613568,7.010393172,1023.989341,62,62,1005,62,5189.673605,1730,NULL,NULL,NULL,NULL,NULL,NORMAL
47:53.8,5.05260622,1481.424144,4773007360,754.8593693,64.67335962,148140032,130039808,0,0.071020122,1416.750784,20.26152754,2702.133807,62,62,1005,62,9916.244968,1731,NULL,NULL,NULL,NULL,NULL,NORMAL
47:54.8,2.017610919,956.3475754,4788498432,731.383958,2.017610919,148148224,130039808,0,0.030369579,954.3299645,1.878743015,781.824231,62,62,1005,62,4172.41938,1718,NULL,NULL,NULL,NULL,NULL,NORMAL
47:55.8,14.90739822,895.43772,4788781056,719.5304209,0.993826548,148119552,130039808,0,0.186100994,896.4315465,18.47211134,2605.81321,58,57,1005,58,9493.031189,1719,NULL,NULL,NULL,NULL,NULL,NORMAL
47:56.8,1.996674738,1000.334044,4788862976,726.7896046,2.995012107,148131840,130039808,0,0.028634563,994.3440195,23.16878577,3377.375319,57,60,1005,58,12992.36252,1719,NULL,NULL,NULL,NULL,NULL,NORMAL
47:57.8,41.82703684,6108.739142,4771565568,1102.441185,14.93822744,148164608,130039808,1,0.470744213,6085.83386,32.31676496,6644.523566,50,50,1005,51,27537.12847,1717,::1,::1,TCP/MYSQL/HTTP,64,"57566  >  80 [FIN, ACK] Seq=769 Ack=1728 Win=2617088 Len=0",NORMAL
47:58.8,26.19956206,2550.426599,4771598336,1010.69849,11.0844301,148209664,130039808,0,3.477066934,2535.311467,35.04893264,6508.575822,62,62,1005,62,26642.93927,1716,::1,::1,TCP/MYSQL/HTTP,64,80  >  57567 [ACK] Seq=2057 Ack=1703 Win=2618112 Len=0,NORMAL
47:59.8,14.01180635,2469.080447,4771549184,749.6316396,7.005903174,148209664,130039808,0,0.218011796,2459.072014,26.88259095,5224.402081,49,49,1005,49,18596.66955,1715,NULL,NULL,NULL,NULL,NULL,NORMAL
48:00.8,4.94740023,1390.219465,4771418112,867.7740004,0.989480046,148213760,130039808,0,0.076815246,1389.229985,3.773443975,810.3841577,59,56,1005,56,4863.294426,1716,NULL,NULL,NULL,NULL,NULL,NORMAL
48:01.8,2.02428699,894.7348498,4771434496,728.7433166,2.02428699,148221952,130039808,0,0.030677681,892.7105628,1.94983941,930.1598721,62,62,1005,62,6602.212019,1720,NULL,NULL,NULL,NULL,NULL,NORMAL
48:02.8,2.979619699,862.1032996,4771577856,715.1087278,0.993206566,148226048,130039808,0,0.041307884,861.1100931,2.230228432,600.8899727,62,62,1005,62,3556.672714,1721,NULL,NULL,NULL,NULL,NULL,NORMAL
48:03.8,8.947065581,883.7712557,4771532800,715.7652465,2.982355194,148238336,130039808,0,0.145103007,880.7889005,0,702.8417073,62,62,1005,62,3883.026462,1722,::1,::1,TCP,64,"80  >  57567 [FIN, ACK] Seq=3460 Ack=1703 Win=2618112 Len=0",NORMAL
48:04.8,5.025475644,895.5397597,4771520512,723.6684927,1.005095129,148242432,130039808,0,0.086527883,887.4989987,7.343603038,2376.044884,56,56,1005,55,9734.346322,1722,NULL,NULL,NULL,NULL,NULL,NORMAL
48:05.8,2.007748302,1703.574434,4773953536,783.0218379,2.007748302,148250624,130039808,0,0.027768885,1700.562812,45.48938844,6088.496727,53,54,1005,53,20721.97023,1721,NULL,NULL,NULL,NULL,NULL,NORMAL
48:06.8,5.902475754,3269.971568,4771217408,757.4843884,5.902475754,148275200,130039808,0,0.095762836,3263.085346,8.546983156,1771.726472,56,49,1005,55,7197.085436,1721,NULL,NULL,NULL,NULL,NULL,NORMAL
48:07.8,20.12302817,963.8930493,4771766272,724.4290141,66.40599296,147701760,130039808,0,0.335973965,897.4870564,2.532034136,838.1241233,62,62,1005,62,3784.135447,1721,NULL,NULL,NULL,NULL,NULL,NORMAL
48:08.8,14.00425029,924.2805191,4771803136,721.2188899,4.001214369,147709952,130039808,0,0.177818153,919.2790012,2.708023333,1049.318468,62,62,1005,62,4566.385898,1722,NULL,NULL,NULL,NULL,NULL,NORMAL
48:09.8,2.005171739,871.2471206,4772360192,721.861826,1.002585869,147714048,130039808,0,0.023171562,870.2445347,0.125282851,707.8256238,61,62,1005,62,4446.468331,1722,NULL,NULL,NULL,NULL,NULL,NORMAL
48:10.8,19.0955791,890.4570044,4772446208,723.6219449,11.05533527,147718144,130039808,0,0.257891365,879.4016692,2.244870967,813.0696576,62,62,1005,62,3738.713382,1724,NULL,NULL,NULL,NULL,NULL,NORMAL
